Пара категорий;support;confidence;lift
ОБУВЬ & ТЕКСТИЛЬ, ТРИКОТАЖ;0.02071342409098742;0.3006503251625813;1.5292083766486626
ОБУВЬ & ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА;6.892986386351888e-05;0.0010005002501250625;3.055738395513546
ОБУВЬ & ТОВАРЫ ДЛЯ ЖИВОТНЫХ;0.0009822505600551438;0.014257128564282141;0.6174187840188751
ОБУВЬ & ТОВАРЫ ДЛЯ КОРМЛЕНИЯ;0.004497673617094606;0.06528264132066033;0.5478455062672334
ПОДГУЗНИКИ & ДЕТСКОЕ ПИТАНИЕ;0.04402895054282268;0.1784467104344182;1.9871929776452293
ПОДГУЗНИКИ & ЖЕНСКИЕ ШТУЧКИ;0.0012579700155092193;0.005098477440983378;1.690655119430088
ПОДГУЗНИКИ & ИГРУШКИ;0.056281233844563155;0.2281044838664618;0.6250013314495858
ПОДГУЗНИКИ & КАНЦТОВАРЫ, КНИГИ, ДИСКИ;0.016681027054971567;0.0676072077105741;0.9815477266561459
ПОДГУЗНИКИ & КОСМЕТИКА/ГИГИЕНА;0.06284680337756333;0.2547143455789915;2.2494404921547524
ПОДГУЗНИКИ & КРУПНОГАБАРИТНЫЙ ТОВАР;0.025383422367740823;0.10287749685710294;0.4207174871471236
ПОДГУЗНИКИ & ОБУВЬ;0.008254351197656384;0.03345439307165805;0.48558239868642233
ПОДГУЗНИКИ & СОПУТСТВУЮЩИЕ ТОВАРЫ;0.0014992245390315355;0.006076267635144573;0.9111261262724538
ПОДГУЗНИКИ & ТЕКСТИЛЬ, ТРИКОТАЖ;0.0390832328106152;0.1584020114541137;0.8056857502570093
ПОДГУЗНИКИ & ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА;8.616232982939858e-05;0.00034921078362899847;1.0665632512626726
ПОДГУЗНИКИ & ТОВАРЫ ДЛЯ ЖИВОТНЫХ;0.004756160606582802;0.019276435256320716;0.8347847297942471
ПОДГУЗНИКИ & ТОВАРЫ ДЛЯ КОРМЛЕНИЯ;0.047285886610373945;0.19164687805559436;1.6082817546733392
СОПУТСТВУЮЩИЕ ТОВАРЫ & ДЕТСКОЕ ПИТАНИЕ;0.0005342064449422712;0.08010335917312661;0.8920356808321891
СОПУТСТВУЮЩИЕ ТОВАРЫ & ЖЕНСКИЕ ШТУЧКИ;0.00013785972772703775;0.020671834625323;6.854780361757106
СОПУТСТВУЮЩИЕ ТОВАРЫ & ИГРУШКИ;0.004687230742719283;0.7028423772609819;1.9257728482201608
СОПУТСТВУЮЩИЕ ТОВАРЫ & КАНЦТОВАРЫ, КНИГИ, ДИСКИ;0.0014475271411338963;0.21705426356589147;3.1512781873226627
СОПУТСТВУЮЩИЕ ТОВАРЫ & КОСМЕТИКА/ГИГИЕНА;0.001102877821816302;0.165374677002584;1.4604614984720665
СОПУТСТВУЮЩИЕ ТОВАРЫ & КРУПНОГАБАРИТНЫЙ ТОВАР;0.0009305531621575047;0.13953488372093023;0.5706278578101185
СОПУТСТВУЮЩИЕ ТОВАРЫ & ОБУВЬ;0.0007065311046010684;0.10594315245478036;1.5377391538146334
