Пара категорий;support;confidence;lift
СОПУТСТВУЮЩИЕ ТОВАРЫ & ТОВАРЫ ДЛЯ ЖИВОТНЫХ;0.0;0.0;0.0
СОПУТСТВУЮЩИЕ ТОВАРЫ & ТОВАРЫ ДЛЯ КОРМЛЕНИЯ;0.0001530221882172915;0.023529411764705882;0.2773033469474354
ТЕКСТИЛЬ, ТРИКОТАЖ & ДЕТСКОЕ ПИТАНИЕ;0.0;0.0;0.0
ТЕКСТИЛЬ, ТРИКОТАЖ & ЖЕНСКИЕ ШТУЧКИ;0.0005355776587605203;0.0011969904240766074;1.0429776561787505
ТЕКСТИЛЬ, ТРИКОТАЖ & ИГРУШКИ;0.06151491966335119;0.1374829001367989;0.4948778586582104
ТЕКСТИЛЬ, ТРИКОТАЖ & КАНЦТОВАРЫ, КНИГИ, ДИСКИ;0.010175975516449885;0.022742818057455542;0.5261037734706973
ТЕКСТИЛЬ, ТРИКОТАЖ & КОСМЕТИКА/ГИГИЕНА;0.01958684009181331;0.04377564979480164;0.5614796298508905
ТЕКСТИЛЬ, ТРИКОТАЖ & КРУПНОГАБАРИТНЫЙ ТОВАР;0.02433052792654935;0.05437756497948017;0.6431807912052541
ТЕКСТИЛЬ, ТРИКОТАЖ & ОБУВЬ;0.03657230298393267;0.08173734610123119;0.5336199368347111
ТЕКСТИЛЬ, ТРИКОТАЖ & ПОДГУЗНИКИ;0.028232593726090282;0.06309849521203831;0.28865849927243287
ТЕКСТИЛЬ, ТРИКОТАЖ & СОПУТСТВУЮЩИЕ ТОВАРЫ;0.0014537107880642694;0.0032489740082079343;0.4995775327915024
ТЕКСТИЛЬ, ТРИКОТАЖ & ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА;0.0;0.0;0.0
ТЕКСТИЛЬ, ТРИКОТАЖ & ТОВАРЫ ДЛЯ ЖИВОТНЫХ;0.0017597551644988523;0.00393296853625171;0.6268768142537786
